Timestamp,X_Coordinate,Y_Coordinate,Slope_Angle_Degrees,Bench_Height_Meters,Joint_Density_per_sqm,Seismic_Vibration_mm_s,Blasting_Proximity_Meters,Displacement_mm_24hrs,Rainfall_mm_past_24hrs,Temperature_C,Risk_Score_0_10,Rock_Type_Category,Alert_Status
2024-12-02 02:00:00,832.9960839811151,847.9467803210115,56.5,15.9,0.85,0.76,160.0,1.14,1.87,16.6,3.75,Granite,0
2024-12-02 03:00:00,313.34472762438384,875.8250107431097,48.3,6.2,6.83,1.1,177.0,0.32,0.73,41.7,3.45,Shale,0
2024-12-02 04:00:00,441.52075000352306,697.3590925858313,54.7,22.6,2.39,1.25,131.0,1.36,1.02,40.9,4.84,Basalt,0
2024-12-02 05:00:00,968.9878744675365,421.6703133712043,61.4,7.8,5.46,1.23,299.0,0.09,0.95,38.7,4.13,Granite,0
2024-12-02 06:00:00,365.05857473834817,469.5377487854736,54.0,18.5,4.12,1.75,115.0,0.11,0.77,42.3,4.23,Shale,0
2024-12-02 07:00:00,263.92202965132753,617.410072486082,52.8,12.8,1.86,1.43,171.0,1.01,1.8,34.7,3.7,Granite,0
2024-12-02 08:00:00,492.031975430887,865.0445729367702,70.3,13.0,4.19,1.19,289.0,0.15,2.51,20.6,4.43,Limestone,0
2024-12-02 09:00:00,916.422017409039,939.7729921984875,67.7,20.3,0.65,1.24,174.0,0.35,1.92,24.9,3.92,Shale,0
2024-12-02 10:00:00,666.9102351057877,975.9928407728511,75.8,15.0,2.84,1.26,315.0,0.06,1.24,38.0,5.01,Limestone,0
2024-12-02 11:00:00,722.0089078858365,266.71265686111497,43.7,19.5,4.23,1.19,56.0,0.02,0.58,41.4,4.18,Shale,0
2024-12-02 12:00:00,328.56449633467184,632.3004955903037,63.5,15.1,1.9,0.93,488.0,0.13,1.3,31.8,3.7,Limestone,0
2024-12-02 13:00:00,234.0363186843589,100.41694237180212,62.2,16.9,5.32,0.75,378.0,0.25,1.67,28.2,3.61,Shale,0
2024-12-02 14:00:00,992.2340658725989,962.2778709241019,50.3,20.2,0.51,1.29,277.0,0.15,1.17,40.7,3.14,Shale,0
2024-12-02 15:00:00,360.6734812225482,850.2374964014856,56.7,17.1,3.93,1.0,464.0,0.68,2.37,35.0,3.95,Shale,0
2024-12-02 16:00:00,740.762439323798,127.52142305124838,47.3,17.3,5.75,1.51,441.0,1.01,1.11,41.5,4.11,Sandstone,0
2024-12-02 17:00:00,712.3220449992095,497.56973644522606,37.8,20.8,3.5,1.26,215.0,0.68,0.91,40.3,3.35,Limestone,0
2024-12-02 18:00:00,212.5063306418931,122.47726856654248,41.8,24.0,7.01,1.23,102.0,0.12,2.0,18.2,4.7,Sandstone,0
2024-12-02 19:00:00,628.393441223994,959.3581983408646,35.8,12.5,5.09,1.81,164.0,0.62,1.88,10.2,4.46,Shale,0
2024-12-02 20:00:00,198.85922278451858,140.81692966067016,67.6,16.5,7.67,0.7,144.0,0.11,2.58,33.1,5.4,Granite,0
2024-12-02 21:00:00,457.33265988635486,979.1276753730409,66.3,6.7,2.34,2.48,388.0,2.37,1.59,42.4,5.28,Shale,0
2024-12-02 22:00:00,574.680650287394,714.8511285022611,82.3,12.2,7.52,0.51,297.0,0.39,0.82,41.4,6.3,Granite,0
2024-12-02 23:00:00,803.3542671930728,578.1478922699093,70.1,13.2,4.89,2.18,433.0,0.16,0.33,41.8,5.13,Basalt,0
2024-12-03 00:00:00,191.98988529495116,262.6631706052524,32.9,21.7,5.99,1.32,270.0,0.39,0.52,39.8,3.69,Granite,0
2024-12-03 01:00:00,940.3425899800093,639.8769952260484,78.6,15.3,7.23,0.99,396.0,0.44,0.91,22.5,5.08,Granite,0
2024-12-03 02:00:00,173.95220072731024,955.285839109051,77.4,19.6,4.45,0.68,196.0,0.75,2.37,42.5,4.2,Limestone,0
2024-12-03 03:00:00,409.8682012055431,755.9880609802301,54.4,5.4,6.91,0.96,321.0,0.06,2.25,30.5,3.85,Basalt,0
2024-12-03 04:00:00,523.1409891202635,623.6888755407192,62.2,14.3,4.38,1.14,338.0,0.18,1.0,38.2,4.04,Granite,0
2024-12-03 05:00:00,413.2787895108446,434.1679248624103,83.7,23.0,4.83,1.32,392.0,0.6,1.83,17.0,5.4,Basalt,0
2024-12-03 06:00:00,180.77862083735394,719.1185206153663,59.3,9.5,3.62,2.18,410.0,0.8,0.61,25.0,4.15,Shale,0
2024-12-03 07:00:00,555.4002948288435,949.1053142466308,79.8,5.6,1.25,1.26,174.0,9.68,2.27,9.7,8.65,Sandstone,1
2024-12-03 08:00:00,324.4606825582105,816.8335061693251,34.6,13.7,4.47,1.39,223.0,1.46,1.06,11.2,4.4,Granite,0
2024-12-03 09:00:00,701.1566986762512,864.4050604723103,40.5,19.1,7.82,1.41,143.0,0.18,1.69,37.3,4.39,Limestone,0
2024-12-03 10:00:00,944.4056080392975,948.0517478835584,54.2,14.1,6.32,1.07,387.0,2.17,1.6,42.8,5.86,Granite,0
2024-12-03 11:00:00,673.1288685639075,427.92167279707405,62.2,14.2,6.01,1.13,172.0,0.66,1.54,26.1,5.19,Limestone,0
2024-12-03 12:00:00,219.60973388543152,348.1607792915207,74.9,18.4,5.18,1.17,226.0,1.44,0.67,24.4,5.16,Granite,0
2024-12-03 13:00:00,478.54771104933855,998.652782321685,84.4,10.1,2.85,1.57,411.0,0.59,0.91,42.7,4.87,Limestone,0
2024-12-03 14:00:00,215.18896173842364,118.25229500018615,51.4,20.0,1.44,0.85,203.0,1.55,2.07,38.2,3.49,Granite,0
2024-12-03 15:00:00,508.6356585062991,157.92732982916996,32.6,8.1,1.87,1.0,181.0,1.09,1.57,12.3,2.88,Sandstone,0
2024-12-03 16:00:00,952.4033965081854,564.937133422004,74.1,12.9,0.15,1.41,343.0,0.64,0.71,6.7,4.5,Shale,0
2024-12-03 17:00:00,372.40011333424115,104.61323751956706,63.2,18.1,5.42,0.79,489.0,0.24,1.47,43.0,4.97,Sandstone,0
2024-12-03 18:00:00,165.61626848094107,301.1759413201801,40.9,21.6,6.51,1.28,78.0,0.24,0.72,26.6,4.19,Granite,0
2024-12-03 19:00:00,513.4386426304025,472.6146941607136,57.2,20.8,2.22,0.98,426.0,0.14,0.65,30.9,3.16,Limestone,0
2024-12-03 20:00:00,887.9886042557586,756.703783419104,70.8,19.4,0.83,1.49,105.0,0.34,0.9,26.2,3.83,Granite,0
2024-12-03 21:00:00,223.48634160472272,840.6337270967027,72.4,12.2,2.75,2.12,205.0,1.11,1.16,34.5,5.93,Sandstone,0
2024-12-03 22:00:00,764.6377087255487,397.14977620911435,57.5,7.4,2.41,0.98,238.0,0.66,0.67,40.9,4.63,Sandstone,0
2024-12-03 23:00:00,470.6860263411083,151.45938100537842,46.8,9.3,3.66,1.65,373.0,0.17,1.91,44.8,3.75,Granite,0
2024-12-04 00:00:00,505.61617369992405,540.1138219579884,83.6,22.3,2.19,1.32,467.0,0.97,0.86,19.5,3.93,Basalt,0
2024-12-04 01:00:00,788.4455602483949,273.1675545961143,66.5,22.1,2.78,1.05,96.0,0.11,1.2,25.8,4.48,Shale,0
2024-12-04 02:00:00,976.0925315034766,126.73200240654923,52.5,24.0,7.27,1.22,385.0,0.51,1.53,40.3,5.22,Granite,0
2024-12-04 03:00:00,359.5359666521575,349.72253423661283,45.4,6.5,2.75,2.05,195.0,1.48,3.07,22.4,5.79,Basalt,0
2024-12-04 04:00:00,463.23081844867056,478.26262054996437,70.2,15.7,6.31,1.14,456.0,0.11,1.64,19.4,4.92,Limestone,0
2024-12-04 05:00:00,153.27495019853873,306.9928213764982,43.3,18.0,5.04,2.06,175.0,0.44,1.05,43.8,3.73,Limestone,0
2024-12-04 06:00:00,416.70529347103326,468.95116887416367,39.4,19.2,2.77,1.16,362.0,0.18,0.75,34.3,2.44,Sandstone,0
2024-12-04 07:00:00,315.0327275195135,188.3961525581404,59.1,17.9,6.56,0.69,124.0,1.87,0.65,25.3,6.16,Sandstone,0
2024-12-04 08:00:00,773.5416732242436,874.8962929673999,45.9,20.4,4.8,1.15,481.0,3.49,0.75,36.8,5.22,Shale,0
2024-12-04 09:00:00,722.1622081051078,662.0118300300296,64.6,12.2,0.17,0.67,52.0,0.64,1.13,17.8,2.9,Limestone,0
2024-12-04 10:00:00,396.63488357183826,300.4028199626986,36.5,8.6,0.64,1.08,155.0,0.89,2.23,28.6,2.26,Sandstone,0
2024-12-04 11:00:00,670.075864154405,625.1044450258898,66.0,9.1,6.05,1.06,354.0,1.44,1.15,33.4,5.48,Granite,0
2024-12-04 12:00:00,844.3200173207791,571.8093687272647,45.6,5.2,3.63,2.53,434.0,0.79,0.92,33.6,4.75,Sandstone,0
2024-12-04 13:00:00,860.093321268211,678.420301767683,30.0,12.0,3.3,2.33,497.0,0.16,1.29,12.8,3.13,Basalt,0
2024-12-04 14:00:00,812.3572256733963,718.8153357867717,37.0,6.8,1.25,1.26,128.0,0.24,2.78,44.8,2.87,Shale,0
2024-12-04 15:00:00,418.94360686143386,679.1956220755902,81.3,11.4,1.34,1.98,188.0,0.23,0.84,35.2,4.28,Shale,0
2024-12-04 16:00:00,532.7395312294441,146.80424146275615,77.7,17.6,6.4,1.04,451.0,0.07,1.54,34.7,5.15,Sandstone,0
2024-12-04 17:00:00,683.3548764312027,523.7386063040208,42.8,22.9,6.65,0.69,65.0,0.98,1.02,28.4,5.35,Sandstone,0
2024-12-04 18:00:00,439.17276529862676,813.8142734918054,72.8,21.8,4.52,1.51,380.0,0.11,1.35,18.7,4.55,Shale,0
2024-12-04 19:00:00,698.0090703991202,730.151714151987,63.5,10.1,2.43,1.41,240.0,0.84,1.68,24.5,5.26,Basalt,0
2024-12-04 20:00:00,801.4740072135206,817.4246140261021,83.4,7.7,7.47,0.84,360.0,0.18,2.43,22.0,5.52,Sandstone,0
2024-12-04 21:00:00,185.49866500291148,681.8805493932783,50.5,8.9,5.03,0.85,286.0,0.29,1.19,9.6,3.49,Basalt,0
2024-12-04 22:00:00,460.24089770961695,729.6835786394466,67.5,24.4,6.39,1.78,332.0,0.64,2.15,42.0,6.42,Shale,0
2024-12-04 23:00:00,658.0487984887524,741.1677580293177,33.5,16.0,0.13,0.62,350.0,1.69,1.5,25.3,2.96,Basalt,0
2024-12-05 00:00:00,469.8203808411834,351.87452185625455,51.8,8.7,3.66,1.53,334.0,0.88,0.64,6.7,4.9,Shale,0
2024-12-05 01:00:00,638.0414462445805,644.6742842803543,83.0,21.8,6.98,1.08,349.0,0.33,1.11,21.8,5.58,Basalt,0
2024-12-05 02:00:00,601.8947778778745,132.7285510312418,59.6,12.9,2.77,1.53,306.0,0.36,3.9,21.8,5.86,Granite,0
2024-12-05 03:00:00,902.3506067772324,768.0222850493367,45.8,23.0,5.84,1.81,371.0,0.11,1.15,8.5,4.65,Sandstone,0
2024-12-05 04:00:00,579.1917804742122,477.53594243355656,36.6,10.2,5.3,0.86,399.0,0.7,1.04,12.8,3.9,Shale,0
2024-12-05 05:00:00,869.2913821060519,955.2053424919729,68.7,12.9,1.3,0.77,405.0,0.34,1.04,8.1,2.93,Shale,0
2024-12-05 06:00:00,197.40240595106778,556.6069762752821,65.5,15.1,6.22,2.2,434.0,0.15,0.97,11.4,5.83,Granite,0
2024-12-05 07:00:00,642.4774060829742,435.7173595349021,50.6,22.9,0.99,1.19,192.0,0.8,0.61,9.6,3.31,Sandstone,0
2024-12-05 08:00:00,498.3594784805238,175.56589907352276,82.3,22.4,5.85,1.39,386.0,1.52,0.39,41.1,6.1,Basalt,0
2024-12-05 09:00:00,814.6092055755864,531.8034513556258,31.2,16.5,7.93,1.76,476.0,0.31,0.83,36.0,5.23,Shale,0
2024-12-05 10:00:00,542.8105506568346,289.54554074325904,46.7,9.4,7.67,0.83,215.0,0.21,1.02,39.9,4.46,Basalt,0
2024-12-05 11:00:00,787.356000675692,381.1251288897159,80.7,13.1,6.42,1.75,400.0,0.21,1.61,10.5,6.03,Granite,0
2024-12-05 12:00:00,352.867054229317,953.5195113241715,47.7,24.5,4.32,1.58,181.0,0.55,1.02,31.8,5.09,Shale,0
2024-12-05 13:00:00,664.2940581168025,346.14323782366955,43.9,17.2,5.43,2.2,129.0,0.11,1.3,41.1,4.42,Shale,0
2024-12-05 14:00:00,130.19484406413994,369.93763552077604,59.4,20.6,5.85,2.18,251.0,0.4,0.68,43.1,5.4,Shale,0
2024-12-05 15:00:00,231.6133662558059,534.2896706710019,75.3,14.0,0.17,1.25,413.0,0.25,0.52,7.3,2.57,Basalt,0
2024-12-05 16:00:00,778.0802998625729,760.4019680682915,35.7,15.6,0.91,1.65,188.0,0.61,1.45,20.2,3.29,Basalt,0
2024-12-05 17:00:00,115.43320209737871,394.9395823877961,81.9,13.6,4.82,1.24,183.0,0.66,1.69,19.5,5.87,Shale,0
2024-12-05 18:00:00,102.85199530649211,273.5806261161688,73.7,19.1,0.15,1.29,175.0,0.12,2.0,12.5,2.92,Granite,0
2024-12-05 19:00:00,948.0664034570906,690.1785807230982,40.0,22.0,7.28,0.78,148.0,0.72,2.23,11.2,4.24,Shale,0
2024-12-05 20:00:00,210.2941327126755,145.24204476735946,69.2,15.1,3.97,1.12,325.0,0.58,2.36,19.8,4.06,Limestone,0
2024-12-05 21:00:00,315.95445088572137,670.8787896005715,51.2,14.6,2.14,0.6,160.0,0.3,1.72,33.5,3.66,Shale,0
2024-12-05 22:00:00,298.18210124600273,808.3867437211628,52.1,11.8,3.21,1.16,471.0,0.24,0.92,34.2,3.7,Sandstone,0
2024-12-05 23:00:00,548.689943769994,677.9980520545753,73.1,8.5,6.82,2.07,206.0,0.24,1.41,28.1,6.57,Limestone,0
2024-12-06 00:00:00,977.8323331971707,501.38647847202304,83.0,23.8,7.42,1.67,294.0,0.31,1.04,36.4,6.46,Limestone,0
2024-12-06 01:00:00,165.64229747318205,745.8468771824581,37.0,11.3,1.02,1.28,234.0,0.14,1.09,33.2,2.53,Shale,0
2024-12-06 02:00:00,890.3650555629532,116.75337774689001,53.1,21.0,6.25,1.13,483.0,0.19,1.49,36.8,4.22,Granite,0
2024-12-06 03:00:00,619.0643256847943,611.1209820482197,56.5,19.3,4.67,0.98,241.0,0.45,2.3,44.0,4.23,Granite,0
2024-12-06 04:00:00,705.4526577814465,578.013196366626,50.7,20.8,4.73,0.85,304.0,0.21,1.79,28.2,4.6,Limestone,0
2024-12-06 05:00:00,803.6543018191231,986.5551212425235,50.0,23.7,6.26,1.69,394.0,0.89,1.22,35.7,5.29,Basalt,0
2024-12-06 06:00:00,882.396556703578,761.4803669580954,32.9,17.5,1.86,0.66,127.0,0.32,1.28,38.3,3.15,Sandstone,0
2024-12-06 07:00:00,881.1763294541182,434.55127707545563,67.7,23.0,4.3,0.65,65.0,0.23,1.46,41.5,4.65,Sandstone,0
2024-12-06 08:00:00,762.9801487561073,520.5894888734497,54.0,8.4,2.62,1.75,255.0,0.51,2.2,26.8,4.17,Sandstone,0
2024-12-06 09:00:00,423.67688198882564,184.4854549690131,40.7,17.5,0.85,1.33,298.0,0.25,3.09,41.8,2.83,Basalt,0
2024-12-06 10:00:00,828.330645501643,245.6113603808052,74.9,20.4,0.93,1.24,179.0,0.17,1.3,26.6,4.16,Sandstone,0
2024-12-06 11:00:00,390.310610756915,756.0134768036869,74.1,10.4,1.18,1.33,258.0,0.26,1.1,32.7,4.68,Basalt,0
2024-12-06 12:00:00,683.5950401548403,770.3251972094299,56.8,19.8,4.96,2.73,327.0,0.05,1.32,18.9,5.49,Granite,0
2024-12-06 13:00:00,536.3737274427822,379.1217824467774,46.4,20.6,0.94,1.25,488.0,0.05,2.05,44.4,2.31,Sandstone,0
2024-12-06 14:00:00,909.6290937578935,677.8778622014946,65.1,21.6,4.6,1.37,321.0,0.15,1.58,13.7,4.84,Basalt,0
2024-12-06 15:00:00,136.7511328927017,613.2043620923283,45.8,11.3,4.75,2.78,252.0,0.11,0.95,15.3,4.78,Basalt,0
2024-12-06 16:00:00,440.62781748783533,308.8735874829811,43.0,18.6,7.24,1.19,60.0,0.7,1.23,15.1,4.06,Sandstone,0
2024-12-06 17:00:00,101.56520678628965,741.8056224309938,70.2,11.1,5.05,2.44,190.0,1.3,1.23,21.8,7.05,Shale,1
2024-12-06 18:00:00,375.03873807763756,445.4641053612977,32.2,19.8,7.89,0.53,211.0,0.51,0.88,35.7,3.57,Limestone,0
2024-12-06 19:00:00,138.02677368645462,453.3743835400324,35.2,14.3,0.34,0.77,265.0,0.06,0.88,44.4,2.72,Limestone,0
2024-12-06 20:00:00,219.38018606207544,669.2769905584904,30.4,17.0,5.66,0.94,402.0,0.09,0.67,29.7,3.93,Basalt,0
2024-12-06 21:00:00,301.9686619063318,323.4017208058791,38.4,13.3,0.31,1.54,399.0,0.52,1.13,29.7,3.09,Granite,0
2024-12-06 22:00:00,337.3118693715042,782.162950258861,33.8,8.2,5.86,2.48,430.0,0.31,2.15,26.1,4.5,Limestone,0
2024-12-06 23:00:00,169.88240699328915,117.31081521747362,84.8,8.6,3.15,0.96,180.0,0.06,2.03,41.1,5.21,Shale,0
2024-12-07 00:00:00,926.852686933395,280.6390028068341,45.9,6.6,4.93,1.81,206.0,0.16,1.21,18.3,4.07,Sandstone,0
2024-12-07 01:00:00,257.2554103204128,801.9684258873469,38.2,17.4,2.55,2.99,118.0,0.13,2.98,12.6,4.96,Granite,0
2024-12-07 02:00:00,238.377494266362,891.8215574501538,43.3,22.0,1.36,2.28,436.0,1.58,1.19,14.2,4.22,Limestone,0
2024-12-07 03:00:00,619.2254273560285,660.1654122943593,81.5,5.4,5.82,1.04,344.0,0.74,1.03,39.4,5.04,Sandstone,0
2024-12-07 04:00:00,569.9681801820923,890.0081307623317,58.6,6.3,7.25,1.73,85.0,0.28,0.45,11.8,5.5,Sandstone,0
2024-12-07 05:00:00,610.1371793695391,221.72930131176076,50.1,14.1,1.55,1.4,187.0,0.46,1.35,25.0,2.8,Sandstone,0
2024-12-07 06:00:00,264.1483553905883,683.5234202256424,78.0,19.8,7.37,0.94,119.0,0.43,0.78,17.9,5.12,Granite,0
2024-12-07 07:00:00,554.1736546487195,707.2378903694499,51.7,8.2,1.21,1.45,486.0,0.4,2.52,12.3,3.09,Sandstone,0
2024-12-07 08:00:00,102.68074439702369,859.6628484100761,48.4,10.4,5.91,1.01,196.0,2.29,0.66,27.9,5.43,Basalt,0
2024-12-07 09:00:00,496.0658173330799,307.5514260131381,41.4,9.6,7.68,1.28,273.0,1.5,2.32,39.2,5.83,Granite,0
2024-12-07 10:00:00,696.106419780792,181.7233457286801,50.8,13.0,1.26,0.7,193.0,1.69,1.35,17.8,3.58,Limestone,0
2024-12-07 11:00:00,390.70201154213464,307.2533108807397,47.4,9.5,3.54,0.6,263.0,0.51,0.69,9.8,3.59,Limestone,0
2024-12-07 12:00:00,103.65122308022792,644.1790908301465,67.3,12.1,2.77,1.09,499.0,0.26,0.53,29.9,3.58,Granite,0
2024-12-07 13:00:00,714.6290973598088,960.5704883879231,45.9,19.6,3.17,1.39,179.0,0.11,1.47,34.6,3.63,Basalt,0
2024-12-07 14:00:00,324.9980700322923,419.61926045269695,61.7,17.2,6.05,0.78,177.0,0.14,0.77,27.4,4.52,Granite,0
2024-12-07 15:00:00,604.3488819191343,450.18312550660664,33.6,6.6,5.32,1.51,217.0,1.01,0.46,9.7,4.38,Shale,0
2024-12-07 16:00:00,268.4642965034526,608.3990529289376,40.5,17.8,7.75,1.24,126.0,0.1,3.29,5.2,4.55,Shale,0
2024-12-07 17:00:00,429.047997053417,549.2000354823812,52.4,14.5,1.57,1.58,383.0,0.31,1.89,8.4,4.15,Granite,0
2024-12-07 18:00:00,721.4085386084729,228.89816547486572,81.5,23.7,4.39,1.78,221.0,0.09,0.69,41.9,4.45,Sandstone,0
2024-12-07 19:00:00,730.40855083061,476.8909623135774,50.7,10.8,3.65,2.09,311.0,0.33,0.49,28.1,3.69,Sandstone,0
2024-12-07 20:00:00,351.47497812397387,933.4391753082452,66.5,19.5,7.36,1.55,348.0,0.13,2.2,19.9,5.0,Granite,0
2024-12-07 21:00:00,952.4986369174937,335.77915171518896,44.0,19.6,0.18,1.09,66.0,0.71,0.62,12.3,2.99,Sandstone,0
2024-12-07 22:00:00,707.0333407228411,850.6376525660412,37.0,9.4,7.91,1.32,340.0,0.29,1.28,33.0,5.34,Sandstone,0
2024-12-07 23:00:00,668.9197526139627,414.5340047446213,33.2,23.1,3.89,3.1,290.0,0.16,1.52,35.6,5.46,Granite,0
2024-12-08 00:00:00,909.4847372874351,816.5270678829693,46.8,14.8,5.04,1.81,87.0,0.14,0.94,37.3,4.13,Basalt,0
2024-12-08 01:00:00,356.3404010563822,713.5857863812322,38.7,18.6,2.94,1.26,106.0,0.42,0.75,5.7,3.45,Sandstone,0
2024-12-08 02:00:00,168.36461608752484,694.156310462502,39.6,7.9,6.83,1.15,248.0,0.39,0.47,35.8,3.59,Limestone,0
2024-12-08 03:00:00,638.5788924873077,289.27360110124613,71.8,10.2,4.54,0.96,206.0,0.21,1.54,11.4,4.21,Basalt,0
2024-12-08 04:00:00,250.95388343594212,176.17913973421287,30.9,16.7,5.34,0.76,247.0,0.27,4.02,36.9,4.92,Granite,0
2024-12-08 05:00:00,364.1693742658714,768.0855878682441,60.7,11.4,5.23,2.42,336.0,0.22,0.69,11.0,5.12,Basalt,0
2024-12-08 06:00:00,404.7228821992932,954.5064662046001,50.9,15.0,2.98,1.48,119.0,0.04,0.74,14.8,4.41,Shale,0
2024-12-08 07:00:00,971.0409935111726,679.1508771275778,57.9,12.5,0.7,0.74,348.0,0.35,1.8,36.1,3.43,Limestone,0
2024-12-08 08:00:00,853.3516953745072,957.1448429038229,61.0,17.8,6.48,1.16,418.0,0.08,0.36,30.2,4.04,Shale,0
2024-12-08 09:00:00,622.4124609195349,127.93410392878933,47.2,14.7,2.39,2.03,51.0,0.15,0.82,6.4,3.69,Granite,0
2024-12-08 10:00:00,831.1035086941546,753.1316132435225,46.2,5.1,6.81,1.02,216.0,0.51,1.36,11.6,4.54,Shale,0
2024-12-08 11:00:00,530.1119211902887,582.553993606655,70.3,18.0,4.91,0.88,174.0,0.29,0.81,14.2,4.41,Limestone,0
2024-12-08 12:00:00,440.92072738732537,621.9006893171108,77.9,13.4,2.89,1.41,244.0,1.7,1.58,38.7,5.81,Shale,0
2024-12-08 13:00:00,125.40744749593509,312.0692612152884,40.6,11.8,4.79,1.59,327.0,0.17,1.5,29.6,3.94,Limestone,0
2024-12-08 14:00:00,881.1175769793523,741.9380722870401,35.4,6.9,5.2,1.02,134.0,0.24,1.29,12.4,4.24,Basalt,0
2024-12-08 15:00:00,656.0743326356155,512.6594248823642,79.4,9.4,5.68,0.96,110.0,0.43,0.84,15.2,4.79,Shale,0
2024-12-08 16:00:00,285.75121039655403,870.216998463253,49.2,9.5,6.6,1.47,378.0,0.35,0.99,23.2,4.63,Sandstone,0
2024-12-08 17:00:00,907.4678542707654,527.9375588512296,60.3,23.7,1.36,0.78,359.0,1.05,1.27,8.3,3.02,Limestone,0
2024-12-08 18:00:00,342.46718811809296,692.9413644914508,49.8,13.7,7.56,0.98,257.0,0.7,1.36,21.5,4.02,Sandstone,0
2024-12-08 19:00:00,755.8612955632034,270.9491108592616,36.9,5.8,3.35,1.16,276.0,1.47,2.49,36.7,3.74,Limestone,0
2024-12-08 20:00:00,790.4817127904112,888.488992846388,62.4,7.8,6.9,1.64,171.0,0.07,1.76,20.8,5.66,Basalt,0
2024-12-08 21:00:00,823.8582387250941,438.44033140029785,58.9,6.6,1.84,1.03,198.0,0.81,1.01,36.4,4.46,Basalt,0
2024-12-08 22:00:00,805.6696556598431,985.3704391779627,41.2,16.8,0.33,1.53,194.0,0.14,1.62,30.0,3.0,Granite,0
2024-12-08 23:00:00,749.3167129371283,488.14684482933706,54.9,8.7,4.63,1.95,377.0,0.57,1.68,21.2,5.12,Limestone,0
2024-12-09 00:00:00,624.3616457069063,378.11619795448973,73.8,15.0,2.66,1.0,300.0,0.29,0.88,40.7,3.82,Granite,0
2024-12-09 01:00:00,560.1326982852959,734.1272982307765,62.5,12.4,7.88,4.43,378.0,0.18,1.63,22.7,7.34,Granite,1
2024-12-09 02:00:00,183.4499012820803,217.73159327476623,35.3,21.1,0.93,2.16,316.0,1.19,1.09,34.4,4.38,Shale,0
2024-12-09 03:00:00,117.64883955207486,267.68927200912765,60.1,11.4,0.47,1.36,296.0,0.07,1.41,37.0,3.98,Basalt,0
2024-12-09 04:00:00,205.98785391330327,128.59323269550083,68.7,14.2,0.46,1.14,194.0,2.25,2.02,41.6,5.42,Limestone,0
2024-12-09 05:00:00,720.0824324129059,229.0875002878325,73.6,19.4,1.81,0.98,228.0,0.69,2.04,16.1,4.68,Shale,0
2024-12-09 06:00:00,129.74328920952092,698.235226917114,64.6,13.7,4.68,2.37,449.0,0.44,0.79,13.0,5.01,Granite,0
2024-12-09 07:00:00,534.3483864670693,603.6451305638528,38.4,20.9,4.09,1.33,309.0,0.32,0.7,22.9,3.28,Limestone,0
2024-12-09 08:00:00,276.55138640812675,932.0300962888177,69.1,18.2,2.87,0.69,286.0,0.25,2.97,40.0,3.25,Sandstone,0
2024-12-09 09:00:00,252.4847914643712,800.5932462382315,67.3,13.2,0.8,0.62,74.0,0.59,2.98,18.2,4.81,Basalt,0
2024-12-09 10:00:00,361.16870015219786,861.2211867345702,31.3,15.1,1.95,1.28,352.0,0.09,1.76,15.9,2.12,Granite,0
2024-12-09 11:00:00,639.4578394699171,540.5784141212292,52.6,24.3,1.55,1.29,359.0,0.02,1.05,6.4,3.2,Granite,0
2024-12-09 12:00:00,437.5305423286369,236.8869415588072,48.3,18.2,5.99,0.85,361.0,0.4,1.05,33.0,3.22,Granite,0
2024-12-09 13:00:00,416.5678345503443,674.4429780353903,66.8,23.1,6.26,0.67,91.0,0.17,0.75,33.0,5.1,Shale,0
2024-12-09 14:00:00,299.48211943020556,915.2096052300562,41.9,8.6,6.24,0.56,185.0,0.15,1.36,38.4,3.99,Sandstone,0
2024-12-09 15:00:00,526.0851778008637,709.8393641193395,62.5,14.7,7.76,0.9,217.0,0.08,1.15,24.8,5.56,Basalt,0
2024-12-09 16:00:00,805.9272593259582,960.7814721527692,80.2,23.2,7.09,1.06,422.0,1.23,1.17,40.6,5.82,Sandstone,0
2024-12-09 17:00:00,443.49028654857113,771.8692270441384,73.9,11.5,4.03,1.61,491.0,2.27,0.69,8.4,5.9,Sandstone,0
2024-12-09 18:00:00,225.79455240958663,267.5977426870123,80.7,24.4,3.38,1.16,237.0,0.35,1.97,27.5,4.96,Basalt,0
2024-12-09 19:00:00,615.2416589833109,921.5780054633976,83.8,6.9,7.33,1.87,299.0,0.31,1.53,24.1,6.86,Sandstone,0
2024-12-09 20:00:00,832.7702629631008,824.5482128214586,30.6,23.1,4.93,1.56,53.0,0.56,1.53,40.9,4.46,Sandstone,0
2024-12-09 21:00:00,621.2120697686242,438.1440570246264,64.3,13.9,2.43,1.5,54.0,0.53,0.5,41.3,4.82,Basalt,0
2024-12-09 22:00:00,138.97566178584765,249.81492721318858,52.7,6.5,4.56,1.81,84.0,0.22,0.57,44.1,5.61,Sandstone,0
2024-12-09 23:00:00,567.1832156255033,634.0601028279264,77.3,22.6,7.94,0.7,374.0,1.24,0.7,19.1,5.14,Granite,0
2024-12-10 00:00:00,291.55782640722884,286.9917084263169,43.8,10.0,6.81,0.99,130.0,1.14,1.8,20.2,4.59,Shale,0
2024-12-10 01:00:00,541.1993289002323,920.7121595476825,84.0,5.4,2.32,3.19,391.0,0.77,0.96,12.7,6.62,Shale,0
2024-12-10 02:00:00,393.28430586362794,636.4186343360545,63.8,7.7,7.63,0.57,244.0,2.18,0.73,34.7,5.72,Basalt,0
